Company Name,Date,Title,Description,Sentiment Score,Sentiment,URL
CIPLA,2025-03-03T05:43:13Z,"Up to 33% monthly fall, battered & bruised IT, auto, pharma stocks have a Trump hand","In February 2023, the Nifty saw its steepest fall since the Covid pandemic, dropping 6%. IT, auto, and pharma stocks faced significant declines due to fears of US economic slowdown, Tesla entering India, and potential trade tariffs. IT stocks experienced the …",-0.2263,Negative,https://economictimes.indiatimes.com/markets/stocks/news/up-to-33-monthly-fall-battered-bruised-it-auto-pharma-stocks-have-a-trump-hand/articleshow/118675769.cms
CIPLA,2025-02-28T16:24:11Z,"Tariffs should not dictate how Indian drugmakers do business, Cipla CEO says","Tariffs should not drive decisions at Indian drug companies despite potential U.S. import taxes, warns Cipla's CEO, as Trump suggests duties on pharmaceutical imports. Drugmakers like Sun Pharma and Dr Reddy's find relocating production to the U.S. impractica…",0.4404,Positive,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/tariffs-should-not-dictate-how-indian-drugmakers-do-business-cipla-ceo-says/articleshow/118633708.cms
CIPLA,2025-02-28T15:50:40Z,"Bite at innovation to global supply-chain, domestic drugmakers plan for the future","US tariffs do not make sense, as less expensive generic drugs are needed to control healthcare costs",0.6486,Positive,https://www.thehindubusinessline.com/news/national/bite-at-innovation-to-global-supply-chain-domestic-drugmakers-plan-for-the-future/article69275963.ece
CIPLA,2025-02-27T04:10:19Z,Big red flag? Promoter holding in Nifty stocks crashes to 22-year low as insiders cash out,"Promoters of Nifty50 firms are selling their stakes at an unprecedented rate, leading to promoter ownership hitting a 22-year low of 41.1% in the December quarter. As they cash out at peak valuations, institutional investors, particularly domestic mutual fund…",-0.3818,Negative,https://economictimes.indiatimes.com/markets/stocks/news/big-red-flag-promoter-holding-in-nifty-stocks-crashes-to-22-year-low-as-insiders-cash-out/articleshow/118592268.cms
CIPLA,2025-02-25T09:08:00Z,"2025 Research | Peptides and Heparin Market Forecasted to Reach USD 20.19 Billion by 2030, Growing at a CAGR of 8.32% - Growth Driven by Advancements in Medical Treatments and Drug Delivery Technologies","Dublin, Feb. 25, 2025 (GLOBE NEWSWIRE) -- The ""Peptides and Heparin Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2020-2030F"" report has been added to ResearchAndMarkets.com's offering. The Peptides and Heparin Market is witnessing …",0.9081,Positive,https://www.globenewswire.com/news-release/2025/02/25/3031715/28124/en/2025-Research-Peptides-and-Heparin-Market-Forecasted-to-Reach-USD-20-19-Billion-by-2030-Growing-at-a-CAGR-of-8-32-Growth-Driven-by-Advancements-in-Medical-Treatments-and-Drug-Deliv.html
CIPLA,2025-02-24T18:00:00Z,TALTZ’s Rapid Market Ascent Reflects its Unparalleled Ability to Transform the Treatment Landscape for Autoimmune Diseases | DelveInsight,"TALTZ (ixekizumab), an IL-17A inhibitor by Eli Lilly, has shown strong market growth driven by increasing adoption in psoriasis, psoriatic arthritis, and axial spondyloarthritis. With expanding indications and competitive efficacy, it continues to gain market…",0.9231,Positive,https://www.globenewswire.com/news-release/2025/02/24/3031431/0/en/TALTZ-s-Rapid-Market-Ascent-Reflects-its-Unparalleled-Ability-to-Transform-the-Treatment-Landscape-for-Autoimmune-Diseases-DelveInsight.html
CIPLA,2025-02-23T04:53:01Z,Institutional confidence: Top 10 cos with highest MF Stake in Q3,"In the December 2024 quarter, several companies saw high mutual fund (MF) ownership, indicating strong institutional interest. Mutual funds play a significant role in shaping the Indian stock market by strategically investing in companies across various secto…",0.9723,Positive,https://m.economictimes.com/markets/stocks/news/institutional-confidence-top-10-cos-with-highest-mf-stake-in-q3/trend-tracker/slideshow/118497355.cms
CIPLA,2025-02-21T11:38:32Z,Top Indian drugmakers bank on bilateral talks for relief from planned US tariffs,Indian pharmaceutical companies are expected to maintain their strong presence in the U.S. generic drug market despite possible high tariffs from President Donald Trump. The Pharmaceuticals Export Promotion Council of India believes these companies' competiti…,0.9524,Positive,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/indian-drugmakers-can-retain-us-dominance-even-with-tariffs-says-industry-body/articleshow/118451465.cms
CIPLA,2025-02-21T03:29:54Z,Cipla shares in focus after U.S. FDA nod for Leukemia drug,"Cipla share price: In a press release issued after market hours on February 20, Cipla announced that it has received approval for Nilotinib capsules in 50 mg, 150 mg, and 200 mg strengths. The oral oncology drug is expected to be launched in the United States…",0.9468,Positive,https://economictimes.indiatimes.com/markets/stocks/news/cipla-shares-in-focus-after-u-s-fda-nod-for-leukemia-drug/articleshow/118436695.cms
CIPLA,2025-02-21T01:04:25Z,"Stock Market Live Updates 21 February 2025: Sensex, Nifty dip; analysts expect range-bound trade amid lack of triggers","Sensex, Nifty Live updates on 21 February 2025: Indian benchmark indices, Sensex and Nifty, trade weak on Friday. At 11.23 a.m., the BSE Sensex was trading down 492 points at 75,243 and NSE Nifty down 155 points at 22,757 in early trade. Analysts expect range…",0.8779,Positive,https://www.thehindubusinessline.com/markets/stock-market-nifty-sensex-live-updates-21-february-2025/article69242924.ece
